latitude,longitude,time,borehole,depth,frozen,cryostructures,visible_ice,ASTM_2488,materials,organic_cover,top_of_interval,bottom_of_interval
68.66213,-133.48386,2013-04-14T00:00:00Z,GSC4 - 15,4.25,1,,Low,CL-ML,Clay,1.5,3.6,4.9
68.66213,-133.48386,2013-04-14T00:00:00Z,GSC4 - 15,5.5,1,Nbn,No visible ice,CL-ML,Clay,1.5,4.9,6.1
68.66208,-133.49065,2013-04-14T00:00:00Z,GSC4 - 16,0.75,1,Vx,Medium to high,PEAT,Organics,1.5,0,1.5
68.66208,-133.49065,2013-04-14T00:00:00Z,GSC4 - 16,2.5,1,,Low,CL-ML,Clay,1.5,1.5,3.5
68.66208,-133.49065,2013-04-14T00:00:00Z,GSC4 - 16,4.75,1,Vr,Medium to high,CL,Clay,1.5,3.5,6
68.66032,-133.49045,2013-04-14T00:00:00Z,GSC4 - 18,0.6,1,Vx,Medium to high,PEAT,Organics,1.2,0,1.2
68.66032,-133.49045,2013-04-14T00:00:00Z,GSC4 - 18,3.35,1,,Low,ML,Silt,1.2,1.2,5.5
68.66032,-133.49045,2013-04-14T00:00:00Z,GSC4 - 18,5.75,1,,Low,CL,Clay,1.2,5.5,6
68.65854,-133.4908,2013-04-14T00:00:00Z,GSC4 - 19,0.75,1,Vx,Medium to high,PEAT,Organics,1.5,0,1.5
68.65854,-133.4908,2013-04-14T00:00:00Z,GSC4 - 19,1.95,1,,Medium to high,CL-ML,Clay,1.5,1.5,2.4
68.65854,-133.4908,2013-04-14T00:00:00Z,GSC4 - 19,4.2,1,Nbn,No visible ice,ML,Silt,1.5,2.4,6
68.65143,-133.50108,2013-04-14T00:00:00Z,GSC4 - 21,4.9,1,Nf,No visible ice,SC-SM,Sand,0,0,9.8
68.65143,-133.50108,2013-04-14T00:00:00Z,GSC4 - 21,11,1,Vx,Medium to high,CL-ML,Clay,0,9.8,12.2
68.64811,-133.5042,2013-04-14T00:00:00Z,GSC4 - 25,0.75,1,Nf,No visible ice,SC-SM,Sand,0,0,1.5
68.64811,-133.5042,2013-04-14T00:00:00Z,GSC4 - 25,2.25,1,Vx/Nf,Low,CL-ML,Clay,0,1.5,3
68.64811,-133.5042,2013-04-14T00:00:00Z,GSC4 - 25,4.55,1,Nf,No visible ice,SC-SM,Sand,0,3,6.1
68.64811,-133.5042,2013-04-14T00:00:00Z,GSC4 - 25,6.55,1,Vx,Low,CL-ML,Clay,0,6.1,7
68.65078,-133.48839,2013-04-14T00:00:00Z,GSC4 - 28,0.75,1,Vx,Medium to high,CL,Clay,0,0,1.5
68.65078,-133.48839,2013-04-14T00:00:00Z,GSC4 - 28,3.05,1,Nf,No visible ice,SC,Sand,0,1.5,4.6
68.65078,-133.48839,2013-04-14T00:00:00Z,GSC4 - 28,5.35,1,Nbn,No visible ice,CL,Clay,0,4.6,6.1
68.65078,-133.48839,2013-04-14T00:00:00Z,GSC4 - 28,8.4,1,Nf,No visible ice,SC,Sand,0,6.1,10.7
68.65078,-133.48839,2013-04-14T00:00:00Z,GSC4 - 28,11.45,1,Vx/Nf,Low,SC,Sand,0,10.7,12.2
68.65078,-133.48839,2013-04-14T00:00:00Z,GSC4 - 28,12.8,1,Nf,No visible ice,SC,Sand,0,12.2,13.4
68.64938,-133.48766,2013-04-14T00:00:00Z,GSC4 - 30,0.75,1,Vx/Vc,Medium to high,SC,Sand,0,0,1.5
68.64938,-133.48766,2013-04-14T00:00:00Z,GSC4 - 30,1.95,1,,Medium to high,SC,Sand,0,1.5,2.4
68.64938,-133.48766,2013-04-14T00:00:00Z,GSC4 - 30,7.3,1,Nf,No visible ice,SC,Sand,0,2.4,12.2
68.64938,-133.48766,2013-04-14T00:00:00Z,GSC4 - 30,12.95,1,Vx,Medium to high,CL,Clay,0,12.2,13.7
68.64427,-133.49345,2013-04-13T00:00:00Z,GSC4 - 36,1.2,1,Nf,No visible ice,ML,Silt,0,0,2.4
68.64427,-133.49345,2013-04-13T00:00:00Z,GSC4 - 36,2.75,1,Vx,Medium to high,CL-ML,Clay,0,2.4,3.1
68.64427,-133.49345,2013-04-13T00:00:00Z,GSC4 - 36,4.15,1,,Medium to high,CL-ML,Clay,0,3.1,5.2
68.64427,-133.49345,2013-04-13T00:00:00Z,GSC4 - 36,5.65,1,Nf,No visible ice,ML,Silt,0,5.2,6.1
68.64427,-133.49345,2013-04-13T00:00:00Z,GSC4 - 36,7.05,1,Vx,Medium to high,ML,Silt,0,6.1,8
68.64427,-133.49345,2013-04-13T00:00:00Z,GSC4 - 36,8.55,1,,Pure ice,ICE,Ice,0,8,9.1
68.64239,-133.48999,2013-04-14T00:00:00Z,GSC4 - 40,1.2,1,Nf,No visible ice,ML,Silt,0,0,2.4
68.64239,-133.48999,2013-04-14T00:00:00Z,GSC4 - 40,2.7,1,Nf,No visible ice,CL,Clay,0,2.4,3
68.64239,-133.48999,2013-04-14T00:00:00Z,GSC4 - 40,4.1,1,Nf,No visible ice,SM,Sand,0,3,5.2
68.64239,-133.48999,2013-04-14T00:00:00Z,GSC4 - 40,6.4,1,,Pure ice,ICE,Ice,0,5.2,7.6
68.6435,-133.48315,2013-04-14T00:00:00Z,GSC4 - 42,0.15,0,,None,TOPSOIL,Organics,0.3,0,0.3
68.6435,-133.48315,2013-04-14T00:00:00Z,GSC4 - 42,3.95,1,Nf,No visible ice,SM,Sand,0.3,0.3,7.6
68.6435,-133.48315,2013-04-14T00:00:00Z,GSC4 - 42,8.35,1,Vx,High,CL-ML,Clay,0.3,7.6,9.1
68.64044,-133.48312,2013-04-14T00:00:00Z,GSC4 - 44,2,1,Nf,No visible ice,CL,Clay,0,0,4
68.64044,-133.48312,2013-04-14T00:00:00Z,GSC4 - 44,4.6,1,Vx/Nf,Low,SC,Sand,0,4,5.2
68.64044,-133.48312,2013-04-14T00:00:00Z,GSC4 - 44,7.15,1,Nf,No visible ice,SC,Sand,0,5.2,9.1
68.64044,-133.48312,2013-04-14T00:00:00Z,GSC4 - 44,9.9,1,Vx,Medium to high,SC,Sand,0,9.1,10.7
68.65988,-133.49316,2013-04-14T00:00:00Z,GSC4 - 49,0.75,1,Vx,Medium to high,PEAT,Organics,1.5,0,1.5
68.65988,-133.49316,2013-04-14T00:00:00Z,GSC4 - 49,1.95,1,Nbe,Low,ML,Silt,1.5,1.5,2.4
68.65988,-133.49316,2013-04-14T00:00:00Z,GSC4 - 49,2.95,1,Vx,Low,ML,Silt,1.5,2.4,3.5
68.65988,-133.49316,2013-04-14T00:00:00Z,GSC4 - 49,4.75,1,,Medium to high,ML,Silt,1.5,3.5,6
68.65896,-133.4809,2013-04-14T00:00:00Z,GSC4 - 5,0.9,1,Vx,Medium to high,CL-ML,Clay,0,0,1.8
68.65896,-133.4809,2013-04-14T00:00:00Z,GSC4 - 5,2.6,1,,Low,CL-ML,Clay,0,1.8,3.4
68.65896,-133.4809,2013-04-14T00:00:00Z,GSC4 - 5,4.15,1,,Pure ice,ICE,Ice,0,3.4,4.9
68.65896,-133.4809,2013-04-14T00:00:00Z,GSC4 - 5,5.5,1,Nbe,Low,CL-ML,Clay,0,4.9,6.1
68.66053,-133.48645,2013-04-14T00:00:00Z,GSC4 - 55,0.45,1,Vx,Medium to high,PEAT,Organics,0.9,0,0.9
68.66053,-133.48645,2013-04-14T00:00:00Z,GSC4 - 55,1.2,1,,Pure ice,ICE,Ice,0.9,0.9,1.5
68.66053,-133.48645,2013-04-14T00:00:00Z,GSC4 - 55,1.7,1,Vx,Low,CL-ML,Clay,0.9,1.5,1.9
68.66053,-133.48645,2013-04-14T00:00:00Z,GSC4 - 55,2.8,1,,Medium to high,ML,Silt,0.9,1.9,3.7
68.66053,-133.48645,2013-04-14T00:00:00Z,GSC4 - 55,4.85,1,,Low,ML,Silt,0.9,3.7,6
68.65892,-133.48378,2013-04-14T00:00:00Z,GSC4 - 6,0.15,1,Vx,Medium to high,PEAT,Organics,0.3,0,0.3
68.65892,-133.48378,2013-04-14T00:00:00Z,GSC4 - 6,2.9,1,,Medium to high,CL-ML,Clay,0.3,0.3,5.5
68.65892,-133.48378,2013-04-14T00:00:00Z,GSC4 - 6,5.8,1,Vx/Nbn,Low,CL-ML,Clay,0.3,5.5,6.1
68.65899,-133.4779,2013-04-14T00:00:00Z,GSC4 - 7,0.6,1,Vx,Low,PEAT,Organics,1.2,0,1.2
68.65899,-133.4779,2013-04-14T00:00:00Z,GSC4 - 7,2.15,1,,Low,CL-ML,Clay,1.2,1.2,3.1
68.65899,-133.4779,2013-04-14T00:00:00Z,GSC4 - 7,4.6,1,,Low,ML,Silt,1.2,3.1,6.1
68.66009,-133.47803,2013-04-14T00:00:00Z,GSC4 - 8,0.1,1,Vx,Medium to high,PEAT,Organics,0.2,0,0.2
68.66009,-133.47803,2013-04-14T00:00:00Z,GSC4 - 8,0.85,1,,Medium to high,ML,Silt,0.2,0.2,1.5
68.66009,-133.47803,2013-04-14T00:00:00Z,GSC4 - 8,2.3,1,,Low,CL-ML,Clay,0.2,1.5,3.1
68.66009,-133.47803,2013-04-14T00:00:00Z,GSC4 - 8,4.15,1,,Medium to high,CL-ML,Clay,0.2,3.1,5.2
68.66009,-133.47803,2013-04-14T00:00:00Z,GSC4 - 8,5.65,1,Nbn,No visible ice,CL-ML,Clay,0.2,5.2,6.1
68.66004,-133.48387,2013-04-14T00:00:00Z,GSC4 - 9,0.65,1,Vx,Medium to high,PEAT,Organics,1.3,0,1.3
68.66004,-133.48387,2013-04-14T00:00:00Z,GSC4 - 9,2.2,1,Nbn,No visible ice,CL-ML,Clay,1.3,1.3,3.1
68.66004,-133.48387,2013-04-14T00:00:00Z,GSC4 - 9,3.85,1,Vx,Medium to high,ML,Silt,1.3,3.1,4.6
68.66004,-133.48387,2013-04-14T00:00:00Z,GSC4 - 9,4.9,1,,Low,ML,Silt,1.3,4.6,5.2
68.64135,-133.48141,2013-04-14T00:00:00Z,GSC4 - P1,1.15,1,Nf,No visible ice,SC,Sand,0,0,2.3
68.64135,-133.48141,2013-04-14T00:00:00Z,GSC4 - P1,3,1,Vx,Medium to high,CL,Clay,0,2.3,3.7
68.64135,-133.48141,2013-04-14T00:00:00Z,GSC4 - P1,5.85,1,Nf,No visible ice,CL,Clay,0,3.7,8
68.64135,-133.48141,2013-04-14T00:00:00Z,GSC4 - P1,8.55,1,Nf,No visible ice,CL,Clay,0,8,9.1
68.64135,-133.48141,2013-04-14T00:00:00Z,GSC4 - P1,9.9,1,,Pure ice,ICE,Ice,0,9.1,10.7
68.64457,-133.49646,2013-04-13T00:00:00Z,GSC4 - P2,0.3,1,Vx,Medium to high,TOPSOIL,Organics,0.6,0,0.6
68.64457,-133.49646,2013-04-13T00:00:00Z,GSC4 - P2,0.75,1,,Medium to high,CL,Clay,0.6,0.6,0.9
68.64457,-133.49646,2013-04-13T00:00:00Z,GSC4 - P2,1.65,1,Nf,No visible ice,SC-SM,Sand,0.6,0.9,2.4
68.64457,-133.49646,2013-04-13T00:00:00Z,GSC4 - P2,2.55,1,Vx,Low,CL-ML,Clay,0.6,2.4,2.7
68.64457,-133.49646,2013-04-13T00:00:00Z,GSC4 - P2,3.05,1,,Medium to high,CL-ML,Clay,0.6,2.7,3.4
68.64457,-133.49646,2013-04-13T00:00:00Z,GSC4 - P2,4.15,1,,Low,CL-ML,Clay,0.6,3.4,4.9
68.64457,-133.49646,2013-04-13T00:00:00Z,GSC4 - P2,6.55,1,Nf,No visible ice,CL-ML,Clay,0.6,4.9,8.2
68.64457,-133.49646,2013-04-13T00:00:00Z,GSC4 - P2,9.45,1,,Pure ice,ICE,Ice,0.6,8.2,10.7
68.64878,-133.49063,2013-04-14T00:00:00Z,GSC4 - P3,0.75,1,Vc/Vs,Medium to high,SM,Sand,0,0,1.5
68.64878,-133.49063,2013-04-14T00:00:00Z,GSC4 - P3,2.6,1,Nf,No visible ice,SM,Sand,0,1.5,3.7
68.64878,-133.49063,2013-04-14T00:00:00Z,GSC4 - P3,4,1,Nbe,Low,CL-ML,Clay,0,3.7,4.3
68.64878,-133.49063,2013-04-14T00:00:00Z,GSC4 - P3a,0.75,1,Vc,Low,CL-ML,Clay,0,0,1.5
68.64878,-133.49063,2013-04-14T00:00:00Z,GSC4 - P3a,2.25,1,Nf,No visible ice,SM,Sand,0,1.5,3
68.64878,-133.49063,2013-04-14T00:00:00Z,GSC4 - P3a,3.8,1,Vx,Medium to high,ML,Silt,0,3,4.6
68.64878,-133.49063,2013-04-14T00:00:00Z,GSC4 - P3a,5.35,1,Nf,No visible ice,SM,Sand,0,4.6,6.1
68.64878,-133.49063,2013-04-14T00:00:00Z,GSC4 - P3a,6.85,1,Vx,Medium to high,CL-ML,Clay,0,6.1,7.6
68.66006,-133.48106,2013-04-14T00:00:00Z,GSC4 - P4,1.55,1,Vx,Medium to high,ML,Silt,0,0,3.1
68.66006,-133.48106,2013-04-14T00:00:00Z,GSC4 - P4,3.25,1,,Pure ice,ICE,Ice,0,3.1,3.4
68.66006,-133.48106,2013-04-14T00:00:00Z,GSC4 - P4,4.75,1,Vx,Medium to high,ML,Silt,0,3.4,6.1
68.66006,-133.48106,2013-04-14T00:00:00Z,GSC4 - P4,6.6,1,,Low,ML,Silt,0,6.1,7.1
68.66006,-133.48106,2013-04-14T00:00:00Z,GSC4 - P4,7.35,1,,Medium to high,ML,Silt,0,7.1,7.6
68.43035,-133.73143,2013-03-30T00:00:00Z,I401A - 10,2.65,1,Nbn/Nf,No visible ice,SC,Sand,0,0,5.3
68.43035,-133.73143,2013-03-30T00:00:00Z,I401A - 10,5.55,1,Vx/Nbn,Low,SC,Sand,0,5.3,5.8
68.43035,-133.73143,2013-03-30T00:00:00Z,I401A - 10,8,1,Nf,No visible ice,SC,Sand,0,5.8,10.2
68.43196,-133.73428,2013-04-01T00:00:00Z,I401A - 13,0.75,0,,None,SC-SM,Sand,0,0,1.5
68.43196,-133.73428,2013-04-01T00:00:00Z,I401A - 13,2.45,0,,None,SP-SC,Coarse till,0,1.5,3.4
68.43196,-133.73428,2013-04-01T00:00:00Z,I401A - 13,4.05,1,Nbn/Nf,No visible ice,SC,Sand,0,3.4,4.7
68.43196,-133.73428,2013-04-01T00:00:00Z,I401A - 13,8.3,1,Nbn,No visible ice,SC,Sand,0,4.7,11.9
68.43196,-133.73428,2013-04-01T00:00:00Z,I401A - 13,12.8,1,Nbn,No visible ice,CL,Clay,0,11.9,13.7
68.43293,-133.72322,2013-04-02T00:00:00Z,I401A - 16,0.45,1,Nf,No visible ice,SC-SM,Sand,0,0,0.9
68.43293,-133.72322,2013-04-02T00:00:00Z,I401A - 16,2.3,1,Nf,No visible ice,SM,Sand,0,0.9,3.7
68.43293,-133.72322,2013-04-02T00:00:00Z,I401A - 16,5.2,1,,Pure ice,ICE,Ice,0,3.7,6.7
68.43444,-133.72379,2013-04-02T00:00:00Z,I401A - 20,0.55,1,Nf,No visible ice,SP-SM,Coarse till,0,0,1.1
68.43444,-133.72379,2013-04-02T00:00:00Z,I401A - 20,1.85,1,Vx,Medium to high,ML,Silt,0,1.1,2.6
68.43444,-133.72379,2013-04-02T00:00:00Z,I401A - 20,3.2,1,Nf,No visible ice,GW-GM,Gravel,0,2.6,3.8
68.43444,-133.72379,2013-04-02T00:00:00Z,I401A - 20,3.95,1,,Pure ice,ICE,Ice,0,3.8,4.1
68.43444,-133.72379,2013-04-02T00:00:00Z,I401A - 20,4.4,1,Nf,No visible ice,SM,Sand,0,4.1,4.7
68.43444,-133.72379,2013-04-02T00:00:00Z,I401A - 20,5.15,1,Vx,Low,SM,Sand,0,4.7,5.6
68.43444,-133.72379,2013-04-02T00:00:00Z,I401A - 20,7,1,,Pure ice,ICE,Ice,0,5.6,8.4
68.43509,-133.72125,2013-04-01T00:00:00Z,I401A - 21,1.2,1,Nf,No visible ice,SM,Sand,0,0,2.4
68.43509,-133.72125,2013-04-01T00:00:00Z,I401A - 21,2.9,1,Nbn,No visible ice,CL-ML,Clay,0,2.4,3.4
68.43509,-133.72125,2013-04-01T00:00:00Z,I401A - 21,3.85,1,,Pure ice,ICE,Ice,0,3.4,4.3
68.43509,-133.72125,2013-04-01T00:00:00Z,I401A - 21,5.35,1,Nf,No visible ice,SW-SM,Coarse till,0,4.3,6.4
68.43509,-133.72125,2013-04-01T00:00:00Z,I401A - 21,6.7,1,Nbn,No visible ice,CL-ML,Clay,0,6.4,7
68.43509,-133.72125,2013-04-01T00:00:00Z,I401A - 21,7.75,1,Nf,No visible ice,SM,Sand,0,7,8.5
68.43509,-133.72125,2013-04-01T00:00:00Z,I401A - 21,8.95,1,Vx/Nbn,Low,SM,Sand,0,8.5,9.4
68.43509,-133.72125,2013-04-01T00:00:00Z,I401A - 21,9.75,1,Nf,No visible ice,SM,Sand,0,9.4,10.1
68.43509,-133.72125,2013-04-01T00:00:00Z,I401A - 21,10.85,1,,Pure ice,ICE,Ice,0,10.1,11.6
68.43536,-133.72523,2013-04-01T00:00:00Z,I401A - 22,1.3,1,Nf,No visible ice,SM,Sand,0,0,2.6
68.43536,-133.72523,2013-04-01T00:00:00Z,I401A - 22,3,1,,Pure ice,ICE,Ice,0,2.6,3.4
68.43536,-133.72523,2013-04-01T00:00:00Z,I401A - 22,3.55,1,Vx,Medium to high,ML,Silt,0,3.4,3.7
68.43536,-133.72523,2013-04-01T00:00:00Z,I401A - 22,3.9,1,Nf,No visible ice,SW-SM,Coarse till,0,3.7,4.1
68.43536,-133.72523,2013-04-01T00:00:00Z,I401A - 22,5,1,Nbn,No visible ice,SM,Sand,0,4.1,5.9
68.43536,-133.72523,2013-04-01T00:00:00Z,I401A - 22,6.3,1,Nf,No visible ice,SM,Sand,0,5.9,6.7
68.43536,-133.72523,2013-04-01T00:00:00Z,I401A - 22,6.95,1,Vx,Medium to high,SM,Sand,0,6.7,7.2
68.43536,-133.72523,2013-04-01T00:00:00Z,I401A - 22,7.95,1,Nf,No visible ice,SM,Sand,0,7.2,8.7
68.43536,-133.72523,2013-04-01T00:00:00Z,I401A - 22,9.45,1,Nbn,No visible ice,CL-ML,Clay,0,8.7,10.2
68.44031,-133.7242,2013-03-31T00:00:00Z,I401A - 25,0.75,1,Nf,No visible ice,SC-SM,Sand,0,0,1.5
68.44031,-133.7242,2013-03-31T00:00:00Z,I401A - 25,2.2,1,Nbn,No visible ice,SC-SM,Sand,0,1.5,2.9
68.44031,-133.7242,2013-03-31T00:00:00Z,I401A - 25,3.65,1,Nbe,Low,SC-SM,Sand,0,2.9,4.4
68.44031,-133.7242,2013-03-31T00:00:00Z,I401A - 25,4.7,1,,Pure ice,ICE,Ice,0,4.4,5
68.44031,-133.7242,2013-03-31T00:00:00Z,I401A - 25,5.55,1,Nbn,No visible ice,SC-SM,Sand,0,5,6.1
68.43993,-133.71991,2013-03-31T00:00:00Z,I401A - 27,0.4,1,Nf,No visible ice,SC,Sand,0,0,0.8
68.43993,-133.71991,2013-03-31T00:00:00Z,I401A - 27,1.15,1,Nbn,No visible ice,SC,Sand,0,0.8,1.5
68.43993,-133.71991,2013-03-31T00:00:00Z,I401A - 27,1.65,1,Vx,Medium to high,SC,Sand,0,1.5,1.8
68.43993,-133.71991,2013-03-31T00:00:00Z,I401A - 27,2.75,1,,Medium to high,SC,Sand,0,1.8,3.7
68.43993,-133.71991,2013-03-31T00:00:00Z,I401A - 27,4,1,Nbe,Low,CL,Clay,0,3.7,4.3
68.43993,-133.71991,2013-03-31T00:00:00Z,I401A - 27,4.6,1,Vx,Medium to high,CL,Clay,0,4.3,4.9
68.43993,-133.71991,2013-03-31T00:00:00Z,I401A - 27,5.5,1,Nbe,Low,CL,Clay,0,4.9,6.1
68.44099,-133.72694,2013-03-31T00:00:00Z,I401A - 30,0.9,1,Nf,No visible ice,GW-GC,Gravel,0,0,1.8
68.44099,-133.72694,2013-03-31T00:00:00Z,I401A - 30,2.2,1,Nbn,No visible ice,SC,Sand,0,1.8,2.6
68.44099,-133.72694,2013-03-31T00:00:00Z,I401A - 30,2.8,1,Vx,Medium to high,ML,Silt,0,2.6,3
68.44099,-133.72694,2013-03-31T00:00:00Z,I401A - 30,3.5,1,,Pure ice,ICE,Ice,0,3,4
68.44099,-133.72694,2013-03-31T00:00:00Z,I401A - 30,5.05,1,Vx,Medium to high,CL-ML,Clay,0,4,6.1
68.4422,-133.72136,2013-03-31T00:00:00Z,I401A - 33,1.55,1,Nf,No visible ice,ML,Silt,0,0,3.1
68.4422,-133.72136,2013-03-31T00:00:00Z,I401A - 33,3.75,1,,No visible ice,SM,Sand,0,3.1,4.4
68.4422,-133.72136,2013-03-31T00:00:00Z,I401A - 33,5.15,1,Nbn,No visible ice,CL-ML,Clay,0,4.4,5.9
68.4422,-133.72136,2013-03-31T00:00:00Z,I401A - 33,6.55,1,Vx,Medium to high,CL-ML,Clay,0,5.9,7.2
68.4422,-133.72136,2013-03-31T00:00:00Z,I401A - 33,7.4,1,Nbn,No visible ice,CL-ML,Clay,0,7.2,7.6
68.44251,-133.72412,2013-03-30T00:00:00Z,I401A - 34,1.15,1,Nf,No visible ice,GC,Fine till,0,0,2.3
68.44251,-133.72412,2013-03-30T00:00:00Z,I401A - 34,2.65,1,,No visible ice,CL-ML,Clay,0,2.3,3
68.44251,-133.72412,2013-03-30T00:00:00Z,I401A - 34,3.4,1,Vx,Medium to high,CL-ML,Clay,0,3,3.8
68.44251,-133.72412,2013-03-30T00:00:00Z,I401A - 34,4.95,1,,Low,CL-ML,Clay,0,3.8,6.1
68.4429,-133.72797,2013-03-30T00:00:00Z,I401A - 35,0.25,1,Nf,No visible ice,SC-SM,Sand,0,0,0.5
68.4429,-133.72797,2013-03-30T00:00:00Z,I401A - 35,1,1,Nbn,No visible ice,CL,Clay,0,0.5,1.5
68.4429,-133.72797,2013-03-30T00:00:00Z,I401A - 35,1.95,1,Vx/Vr,Low,CL,Clay,0,1.5,2.4
68.4429,-133.72797,2013-03-30T00:00:00Z,I401A - 35,4.25,1,Nbn,No visible ice,CL-ML,Clay,0,2.4,6.1
68.4432,-133.71951,2013-03-30T00:00:00Z,I401A - 38,0.75,1,Nf,No visible ice,GC-GM,Fine till,0,0,1.5
68.4432,-133.71951,2013-03-30T00:00:00Z,I401A - 38,1.9,1,,No visible ice,SC-SM,Sand,0,1.5,2.3
68.4432,-133.71951,2013-03-30T00:00:00Z,I401A - 38,2.45,1,Vx,Medium to high,SC-SM,Sand,0,2.3,2.6
68.4432,-133.71951,2013-03-30T00:00:00Z,I401A - 38,3.15,1,,Pure ice,ICE,Ice,0,2.6,3.7
68.4432,-133.71951,2013-03-30T00:00:00Z,I401A - 38,4.45,1,Vx,Medium to high,SC-SM,Sand,0,3.7,5.2
68.4432,-133.71951,2013-03-30T00:00:00Z,I401A - 38,5.4,1,Vx,Medium to high,CL-ML,Clay,0,5.2,5.6
68.4432,-133.71951,2013-03-30T00:00:00Z,I401A - 38,6.6,1,,Medium to high,CL-ML,Clay,0,5.6,7.6
68.44406,-133.72325,2013-03-29T00:00:00Z,I401A - 39,0.75,1,Nf,No visible ice,GW-GM,Gravel,0,0,1.5
68.44406,-133.72325,2013-03-29T00:00:00Z,I401A - 39,2.3,1,,No visible ice,SM,Sand,0,1.5,3.1
68.44406,-133.72325,2013-03-29T00:00:00Z,I401A - 39,4.6,1,Nbn,No visible ice,SC-SM,Sand,0,3.1,6.1
68.44627,-133.72276,2013-03-29T00:00:00Z,I401A - 43,0.75,1,Nbe,Low,ML,Silt,0,0,1.5
68.44627,-133.72276,2013-03-29T00:00:00Z,I401A - 43,1.8,1,Vx,Medium to high,ML,Silt,0,1.5,2.1
68.44627,-133.72276,2013-03-29T00:00:00Z,I401A - 43,2.55,1,,Medium to high,ML,Silt,0,2.1,3
68.44627,-133.72276,2013-03-29T00:00:00Z,I401A - 43,3.8,1,Nbn,No visible ice,CL-ML,Clay,0,3,4.6
68.44627,-133.72276,2013-03-29T00:00:00Z,I401A - 43,5.35,1,Vx,Medium to high,CL-ML,Clay,0,4.6,6.1
68.44655,-133.71786,2013-03-29T00:00:00Z,I401A - 44,1.05,1,Nf,No visible ice,SW-SM,Coarse till,0,0,2.1
68.44655,-133.71786,2013-03-29T00:00:00Z,I401A - 44,3.2,1,,No visible ice,SM,Sand,0,2.1,4.3
68.44655,-133.71786,2013-03-29T00:00:00Z,I401A - 44,4.45,1,Vx,Low,SM,Sand,0,4.3,4.6
68.44655,-133.71786,2013-03-29T00:00:00Z,I401A - 44,5.2,1,Nf,No visible ice,SM,Sand,0,4.6,5.8
68.44655,-133.71786,2013-03-29T00:00:00Z,I401A - 44,6.4,1,Nbe,Low,ML,Silt,0,5.8,7
68.44655,-133.71786,2013-03-29T00:00:00Z,I401A - 44,7.3,1,Nbe,Low,SM,Sand,0,7,7.6
68.44655,-133.71786,2013-03-29T00:00:00Z,I401A - 44,8.35,1,Nbe,Low,ML,Silt,0,7.6,9.1
68.44781,-133.72507,2013-03-19T00:00:00Z,I401A - 46,0.75,1,Nf,No visible ice,GP-GM,Gravel,0,0,1.5
68.44781,-133.72507,2013-03-19T00:00:00Z,I401A - 46,2.25,1,Nf,No visible ice,SM,Sand,0,1.5,3
68.44781,-133.72507,2013-03-19T00:00:00Z,I401A - 46,4.55,1,Nbn,No visible ice,SC,Sand,0,3,6.1
68.42891,-133.72961,2013-04-02T00:00:00Z,I401A - 48,1.85,1,Nf,No visible ice,SC-SM,Sand,0,0,3.7
68.42891,-133.72961,2013-04-02T00:00:00Z,I401A - 48,4,1,,Pure ice,ICE,Ice,0,3.7,4.3
68.42891,-133.72961,2013-04-02T00:00:00Z,I401A - 48,4.75,1,Vx,Low,CL,Clay,0,4.3,5.2
68.42891,-133.72961,2013-04-02T00:00:00Z,I401A - 48,5.8,1,,Pure ice,ICE,Ice,0,5.2,6.4
68.42806,-133.73317,2013-03-30T00:00:00Z,I401A - 49,0.55,1,Nf,No visible ice,SC,Sand,0,0,1.1
68.42806,-133.73317,2013-03-30T00:00:00Z,I401A - 49,1.85,1,Nbn,No visible ice,GC,Fine till,0,1.1,2.6
68.42806,-133.73317,2013-03-30T00:00:00Z,I401A - 49,3.35,1,Vx/Nbn,Low,SC,Sand,0,2.6,4.1
68.42806,-133.73317,2013-03-30T00:00:00Z,I401A - 49,4.85,1,,Low,CL,Clay,0,4.1,5.6
68.42806,-133.73317,2013-03-30T00:00:00Z,I401A - 49,7.9,1,Nbn,No visible ice,CL,Clay,0,5.6,10.2
68.43683,-133.73128,2013-04-01T00:00:00Z,I401A - 50,1.2,1,Nf,No visible ice,GP-GM,Gravel,0,0,2.4
68.43683,-133.73128,2013-04-01T00:00:00Z,I401A - 50,4.8,1,Nf,No visible ice,SM,Sand,0,2.4,7.2
68.43683,-133.73128,2013-04-01T00:00:00Z,I401A - 50,8.5,1,Nbn,No visible ice,ML,Silt,0,7.2,9.8
68.43683,-133.73128,2013-04-01T00:00:00Z,I401A - 50,9.95,1,Vx,Low,ML,Silt,0,9.8,10.1
68.43499,-133.73148,2013-03-31T00:00:00Z,I401A - 52,0.55,1,Nbn/Nf,No visible ice,ML,Silt,0,0,1.1
68.43499,-133.73148,2013-03-31T00:00:00Z,I401A - 52,1.7,1,Nbn,No visible ice,CL-ML,Clay,0,1.1,2.3
68.43499,-133.73148,2013-03-31T00:00:00Z,I401A - 52,2.45,1,Vx,Low,CL-ML,Clay,0,2.3,2.6
68.43499,-133.73148,2013-03-31T00:00:00Z,I401A - 52,3,1,Nbn,No visible ice,CL-ML,Clay,0,2.6,3.4
68.43499,-133.73148,2013-03-31T00:00:00Z,I401A - 52,3.75,1,Vx,Low,CL-ML,Clay,0,3.4,4.1
68.43499,-133.73148,2013-03-31T00:00:00Z,I401A - 52,4.85,1,Nbn,No visible ice,CL-ML,Clay,0,4.1,5.6
